p_productImg,p_productName,p_price,p_description,p_categoryId
b3c357d9-34b5-4764-ba0e-c99f353737ff.jpg,"Beaphar Veto pure от паразитов для котят,3 пипетки.",2 860,"Капли Био от блох, клещей и комаров для котят старше 12-недельного возраста для отпугивания блох, клещей и комаров. Натуральные растительные компоненты в составе капель, распространяясь по кожно-волосяному покрову животного, оказывают репеллентное де..",3
314840a0-3535-4b28-8d8e-5eb63a1b4cb2.jpg,"Flea&Tick Collar for cat,ошейник от блох для кошек красный,35 см.",1 500,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет красный. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
1d83759b-eaf1-4a62-998f-cd915f63b7f2.jpg,"Frontline Combo Chat,инсектоакарцицидная пипетка для кошек.",3 900,"Фронтлайн Комбо ( Frontline Combo)- лекарственный инсектоакарицидный препарат в форме раствора для наружного применения.Фронтлайн Комбо содержит в качестве действующих вещества фипронил-9,8% иS-метопрен- 8,8%, а в качестве вспомогательных веществ - п..",3
a9d0d703-2921-4721-be60-b54dec7aef23.jpg,"Stronghold-45,капли на холку от блох и глистов кошек,(2,5- 7,5 кг),1 пипетка.",2 800,"Состав и действующие вещества: селамектинЗаболевания: отодектоз, афаниптероз, на укусы паразитов, дерматиты, нематодоз, цестодоз, дирофиляриоз, паразитарный, демодекоз, саркоптоз, стафилококкозСтронгхолд, 6% 45 мг для кошек 2.6-7.5 кг, 1 пипетка:Преп..",3
b905525e-5105-4d2c-86fd-1e8213dd6bd0.jpg,"Адвокат капли на холку для кошек весом до 4 кг,1 пипетка 0.4 мл.",2 530,"Показания к применению - Назначают кошкам весом до 4 кг для лечения и профилактики нематодозов, энтомозов, саркоптоидозов (в т. ч. саркоптоза и отодектоза) и демодекозаФорма выпуска - Прозрачный раствор от желтого до коричневого цвета для наружного п..",3
7f796167-99ac-4598-9aa2-1879faf32033.jpg,"Адвокат капли на холку для кошек от 4 до 8 кг,1 пипетка 0.8 мл.",2 950,"Капли Адвокат для кошек представляют собой противопаразитарный препарат, отличающийся широким спектром действия. Ветеринарные врачи говорят о том, что Адвокат для кошек эффективен в отношении:• Блох;• Власоедов;• Клещей, вызывающих отодектоз;• Дирофи..",3
58d18abf-7556-4df1-a26d-63f958116ab8.jpg,"Барс капли инсекто-акарицидные для кошек, 1 пипетка",470,"БАРС капли против блох и клещей для кошек в качестве действующих веществ содержат фипронил – 10 мг/мл, дифлубензурон – 1 мг/мл и дикарбоксимид (МГК-264) – 1 мг/мл, а также вспомогательные вещества.БАРС® капли против блох и клещей для собак в качестве..",3
6434735d-7448-42ef-b145-3d60dfb43473.jpg,"Барс Спрей для кошек от блох, клещей,флакон 100 мл.",1 650,"Барс - инсектоакарицидный спрей для кошек, рекомендованный ветеринарными врачами в качестве эффективного средства для борьбы с эктопаразитами. В их число входят:• Блохи;• Иксодовые клещи;• Власоеды;• Саркоптоидные клещи.Инсектоакарицидный спрей Барс ..",3
012a5405-85a7-4d1d-96d5-36190c697c7d.jpg,"Барс Форте спрей для кошек от блох, клещей для кошек,флакон 100 мл.",2 200,"Действующими веществами инсектоакарицидного спрея Барс® Форте являются фипронил и дифлубензурон. Также в состав препарата входят вспомогательные вещества, в том числе касторовое масло, глицерин и др. Барс® Форте имеет выраженную активность в отношени..",3
7fa90ff5-c1e3-4d63-9255-e5b9ec7d2c28.jpg,"Барс Форте,капли для кошек, против блох и клещей,1 пипетка",500,"Эктопаразиты - насекомые, которые заводятся на теле у четвероногого - настоящее наказание не только для животного, но и для его хозяина. Блохи, вши, власоеды настолько быстро размножаются, что если вовремя не заметить их в шерсти, за очень маленький ..",3
5c189397-be53-477d-96c4-32f1138cfced.jpg,"Барс Форте,капли инсекто-акарицидные для котят,1 пипетка",500,"Обладает выраженной инсектоакарицидной активностью в отношении личиночных и половозрелых фаз развития блох, вшей, власоедов, иксодовых и саркоптоидных клещей, а также оказывает репеллентный эффект.После накожного нанесения препарата входящие в его со..",3
8de74242-ceb5-4455-9afd-688af68b5572.jpg,"Биошампунь Veto Pure Shampoo от паразитов для кошек и собак, Beaphar - 250 мл",3 120,"Шампунь Био от паразитов для кошек и собак старше 3-месячного возраста, инфицированных наружными паразитами. Натуральные растительные масла в составе шампуня, распространяясь по кожно-волосяному покрову животного, оказывают репеллентное действие на э..",3
