p_productImg,p_productName,p_price,p_description,p_categoryId
36cb8529-fb6f-4d80-ade7-a78bc75b111d.jpg,"N1 Дразнилка Хвостик, норка, с колокольчиком, на палочке, 50 см",1 450,"N1 Дразнилка Хвостик, норка, с колокольчиком, на палочке, 50 см..",2
02c4e3eb-21de-4f3b-befc-4ca658af5dbc.jpg,"Trixie,металлическая сетка с мышкой,6 см,цвета различные.",900,Игрушка для кошек. Металлическая сетка с мышкой. Цвета различные.Мелкие игрушки..,2
465f4b96-51d0-45c9-9095-bef93eb5d596.jpg,"ДР11 №1 Дразнилка мячик, норка 50 см",1 550,The description is not specified,2
f8e72a24-0d56-4377-aeea-daa302bdaa7a.jpg,"ЕвроПродукт УЮТ,дразнилка мышка сизаль,40 см.",750,The description is not specified,2
4a65da0f-b2a4-44fd-be53-99afc0c4f621.jpg,"ЕвроПродукт УЮТ,дразнилка рыбка тканевая на пружинке,9*6,5 см.",750,"Игрушка для кошек Уют дразнилка Рыбка тканевая на пружинке, размер 9*6,5 см.Игрушка для кошки. Дразнилка-рыбка с перьями на резинке с кольцом.Размер: 9*6,5 см.Материал: текстиль, перья.Отзывы об игрушки для кошек Уют, вы можете оставить на нашем сайт..",2
4a2ae886-276e-46b6-9f46-33813dea9029.jpg,"ЕвроПродукт УЮТ,дразнилка рыбка тканевая с перьями,40 см.",700,The description is not specified,2
e6d3da61-9ce1-4748-8109-62581a3a3e33.jpg,"ЕвроПродукт УЮТ,игрушка для кошек,две мыши на дисплее,8 см.",600,"Игрушка для кошки Уют набор две мыши на дисплее, размер 8 см.Это веселые и интересные игрушки для кошки. Они помогают оставаться вашей кошке в хорошей физической форме. Приносят радость не только самим кошкам, но и их хозяевам. Игрушки подойдут и мал..",2
bb15b3fb-b3ba-465b-a05a-bc7b17f7b867.jpg,"ЕвроПродукт УЮТ,игрушка для кошки, мышь+мяч веревочный на дисплее",600,The description is not specified,2
84bc1582-ef45-48b0-8bc7-69c806447b09.jpg,"ЕвроПродукт УЮТ,игрушка-погремушка мышь+мячь полосатая,4 см.",250,"Игрушка для кошки Уют мышь-мяч полосатый, материал нейлон.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы можете оставить у н..",2
f7e10eaa-6d5c-4f59-9e4b-1844a29283e0.jpg,"ЕвроПродукт УЮТ,мышь виниловая,цвета в ассортименте,9*3,5 см.",300,"Уют мышь 9*3,5 см., винилАртикул: ИШ43Бренд: УЮТВес: 0,014..",2
81e8ff67-d5d6-478a-bc5d-61b53f0356d5.jpg,"ЕвроПродукт УЮТ,мышь флок с мятой,цвета в ассортименте,6 см.",270,"Игрушка для кошки Уют мышь-флок с мятой, размер 6 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы можете оставить у нас на..",2
cabd4aee-42d7-4fe9-8ac8-d951fe62bcf1.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,натуральный мех,5 см.",250,"Игрушка для кошки Уют мышь-погремушка, материал кроличий мех, 5 см.Игрушка представлена в разных цветах. Не содержит вредных компонентов. Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Материал: кроличий мех.Диаметр: 5 см...",2
